Code,Name,Year,GDP,GCF,POP,LIFE_EXP,GOV_EXP,TRADE,cdd,hd30,r20mm
ARG,Argentina,2013,593858966307.156,103547495760.094,0.992958989681133,75.829,16.8062377968797,29.3339290021037,159.89,71.03,6.71
ARG,Argentina,2014,578937574935.696,97103185691.3638,1.0317435786984,76.268,16.9498757371062,28.4067936452275,143.18,57.85,10.71
ARG,Argentina,2015,594749285413.212,101527895313.53,1.04725888735726,76.6,18.098379759087,22.4862260889792,140.56,57.96,9.32
ARG,Argentina,2016,582376550428.09,96366224812.4992,0.968911125580978,76.105,17.6545781863509,26.0938878488799,147.45,58.14,9.32
ARG,Argentina,2017,598790850843.677,111257073625.268,0.881249595012674,76.543,17.6968939223042,25.2896011376779,137.83,62.13,9.54
ARG,Argentina,2018,583118120294.002,100301480488.223,0.822969480473088,76.77,15.8050971558947,30.7625359549926,143.76,67.09,7.86
ARG,Argentina,2019,571450737224.442,80271355307.756,0.710900853077743,76.847,16.4432415862976,32.6306150458499,156.1,59.24,8.17
ARG,Argentina,2020,514874343768.066,75124751401.7186,0.484665636741261,75.878,16.8730073837365,30.203698807416,166.29,75.61,6.09
ARG,Argentina,2021,568636554720.066,97768327641.6609,0.265879395046274,73.948,15.9158179423023,33.078689567466,160.94,68.34,6.66
ARG,Argentina,2022,602872713790.916,109109111184.573,0.210808731072658,75.806,15.7026090548718,31.5801792606256,166.54,68.36,5.46
ARG,Argentina,2023,591684674129.454,107330514502.086,0.286976121920089,77.395,16.3015627890885,26.6769512482215,157.3,77.11,6.51
ARG,Argentina,2024,583738758865.705,88304372462.6399,0.345829819817895,77.543,14.9167656550539,27.929760849367,162.21,74.67999999999999,7.01
BGD,Bangladesh,1960,22255159273.9147,419547826.550806,2.4873620544156667,43.98,6.19158078945777,19.3039436708071,179.11,182.63,32.92
BGD,Bangladesh,1961,23603412614.6943,498275724.393704,2.8187180554552,44.887,6.35294149088275,22.4823523745223,132.94,175.53,23.79
BGD,Bangladesh,1962,24890514014.5217,806651774.903881,2.90394064545035,45.765,6.31308914411734,21.554848275691,155.97,183.28,27.2
BGD,Bangladesh,1963,24777039582.3854,617142015.857015,2.91486814980727,45.722,6.9415589919198,21.6397630631354,147.03,177.43,37.51
BGD,Bangladesh,1964,27490816335.8173,773266189.729104,2.91951583062664,46.752,8.3605179907656,24.1502678104311,129.14,177.44,35.74
BGD,Bangladesh,1965,27932389835.4113,864920427.656411,2.92048527314111,46.046,9.0581969154006,23.0293137134448,138.43,145.91,40.5
BGD,Bangladesh,1966,28649361769.9512,901609946.430914,2.90758855629955,47.644,12.9510654302968,22.9361029749964,138.89,160.76,32.730000000000004
BGD,Bangladesh,1967,28111938729.2916,1017779634.25241,2.94175581030493,48.066,11.2048757860753,21.9018601093214,140.52,160.18,34.21
BGD,Bangladesh,1968,30779608227.8708,1373225211.96313,2.94367934740019,48.4,11.9774314526507,19.9371403769383,126.3,160.97,35.49
BGD,Bangladesh,1969,31155383509.3056,1264967324.49894,2.84242612307535,48.686,13.2543821183939,19.8113211700256,139.85,195.5,27.62
BGD,Bangladesh,1970,32906270043.7907,1175433205.68542,2.5886620743881,42.667,13.3772410923478,20.8205969538367,122.81,177.95,34.22
BGD,Bangladesh,1971,31103176561.8473,892333127.353914,1.74814557140031,26.522,9.550243378778843,17.0190718372794,124.91,136.59,40.56
BGD,Bangladesh,1972,26756903051.3733,395812460.179691,1.92336477179015,49.647,6.433596602038328,19.4072895559385,165.23,189.25,24.45
BGD,Bangladesh,1973,27646752077.9687,777695683.623933,2.86304698541463,49.914,3.93877814067019,18.3946565109774,113.11,173.58,39.1
BGD,Bangladesh,1974,30298616455.7662,1923487535.43399,2.83120108031118,49.589,4.64272057478671,14.0496210654104,133.88,160.70000000000002,39.31
BGD,Bangladesh,1975,29059944148.1974,1498609743.76447,2.62225253859974,50.627,3.16378396543982,10.9956261323865,134.13,175.29,28.74
BGD,Bangladesh,1976,30705132551.2905,1772122359.47015,2.53766860687182,50.951,4.06794100708768,22.3822749296616,152.37,192.36,31.09
BGD,Bangladesh,1977,31525897954.6263,2236849675.47593,2.48827316770837,51.265,5.08923904100949,19.4221981983695,134.77,161.3,30.02
BGD,Bangladesh,1978,33755988819.6807,2814195201.10548,2.44031003262387,51.596,4.87557087798912,21.0385149611892,149.89,182.5,24.82
BGD,Bangladesh,1979,35376828058.6038,3134408936.58205,2.40897300494193,51.959,6.28376859918816,21.9070635430834,156.98,203.76,25.17
BGD,Bangladesh,1980,35666614469.126404,3681276671.17505,2.39314899487113,52.278,6.14104064791632,23.377231112235,142.71,185.15,24.54
BGD,Bangladesh,1981,38246717277.6993,4522681638.31177,2.56483208942694,52.638,4.39132011605416,19.2471590909091,131.14,186.42,22.71
BGD,Bangladesh,1982,39063027610.8276,4911184186.69959,2.74311077918066,53.012,4.43233517127319,20.6069241937352,141.24,185.91,21.73
BGD,Bangladesh,1983,40579081837.574,5132784603.84019,2.67956773551459,53.441,4.3091271083747,20.3168806212371,113.57,174.65,37.2
BGD,Bangladesh,1984,42528220939.5754,5643806472.96005,2.5678961557477,53.826,4.34462740554859,16.8117271749034,149.73,170.83,30.72
BGD,Bangladesh,1985,43949520315.5326,5978132960.05964,2.4627628154011,53.937,4.03063329644585,18.2221846249994,135.36,179.37,21.51
BGD,Bangladesh,1986,45783701931.1458,6313732788.70762,2.34793582288977,54.592,4.20118152968138,17.0187425082782,141.25,174.78,32.25
BGD,Bangladesh,1987,47510847150.9471,6963423470.91408,2.23879919175218,54.899,4.14317368059806,16.6877976312963,133.88,187.32,25.42
BGD,Bangladesh,1988,48658831252.413,7070100588.63958,2.12729956278453,55.174,4.16537536251982,17.6780643099612,143.78,187.3,35.88
BGD,Bangladesh,1989,50039078963.9421,7418346527.49817,2.04742252381831,55.514,4.15394423380197,18.3251740190693,154.14,182.19,27.1
BGD,Bangladesh,1990,52852405164.9835,7827498722.19994,1.9903336888239,55.822,4.05325016763114,18.9665020125385,118.22,163.38,34.24
BGD,Bangladesh,1991,54694431891.2081,8019992773.59292,1.91061096227259,53.781,4.13633163394744,18.8898268850747,134.8,176.9,35.78
BGD,Bangladesh,1992,57671277832.2235,8341393387.42563,1.8848730627462,56.592,4.45122187024089,19.9340055024511,140.16,192.27,25.23
BGD,Bangladesh,1993,60388495684.6196,9272626762.24225,1.86277225280699,57.073,4.95383869591304,23.1215830698982,128.76,162.1,44.08
BGD,Bangladesh,1994,62737684522.6707,10129189691.4094,1.85417955110796,57.64,4.88315945317799,22.8658645545703,133.43,195.49,25.48
BGD,Bangladesh,1995,65950655693.3725,11102418712.8302,1.85825551797916,58.244,4.62988612520877,28.2094960764218,121.84,196.82,30.86
BGD,Bangladesh,1996,68933550573.3629,12429343804.3448,1.82805195849607,58.94,4.72749921814699,26.0760877233809,160.2,192.08,34.02
BGD,Bangladesh,1997,72028595646.2459,13232210481.2783,1.85349089461291,59.671,4.90298208959861,26.3255133900833,120.34,182.36,30.36
BGD,Bangladesh,1998,75757535399.2044,14438083468.2956,1.88796139153147,60.429,5.12567978040796,27.8800634028394,111.06,192.18,35.84
BGD,Bangladesh,1999,79295530763.5123,15677824173.1355,1.89951780093278,61.244,5.03961520253427,28.3879405571158,161.74,202.64,29.17
BGD,Bangladesh,2000,83492876905.7611,16793723153.9264,1.82732806740512,62.049,4.97312138319291,29.3217143619038,138.14,185.39,32.38
BGD,Bangladesh,2001,87732050538.1162,18126258367.0709,1.66689324749509,62.836,4.84565983723317,32.0980170730117,143.82,197.22,28.78
BGD,Bangladesh,2002,91094928770.2862,19471247179.2323,1.54340635736975,63.591,5.02264856478482,28.9673807211649,130.9,187.89,37.89
BGD,Bangladesh,2003,95412434316.9993,20962229503.7367,1.45530530506763,64.288,5.12829861719188,27.657884900158,122.93,191.34,27.38
BGD,Bangladesh,2004,100411600213.555,22682930848.0627,1.36154790691024,64.912,5.17438311061483,26.8582341492431,153.26,187.8,36.25
BGD,Bangladesh,2005,106974447115.636,24897610533.8503,1.2606651625389,65.509,5.18022516467283,34.396934864465,121.9,199.14,28.91
BGD,Bangladesh,2006,114111680586.242,27359474655.1599,1.16116775095831,66.048,5.44007855680545,38.1119244325921,149.23,218.07,24.41
BGD,Bangladesh,2007,122166366935.51,29314820050.77,1.07564253185597,66.458,5.35945621469055,39.9423826531735,132.61,187.29,39.21
BGD,Bangladesh,2008,129513195397.247,32192100690.5257,0.9984405660693,67.047,5.17827687820651,42.6209140325589,139.63,197.06,29.08
BGD,Bangladesh,2009,136047297736.462,34570499655.1297,0.931892491457971,67.527,5.09374516609514,40.092796223023,153.02,229.52,30.1
BGD,Bangladesh,2010,143627564998.204,37531332235.834,0.876530534249878,68.009,5.07532583559895,37.8028426708321,136.91,225.99,30.81
BGD,Bangladesh,2011,152912195327.661,41119683067.414,0.908525895582217,68.499,5.0974466876342,47.4208498356898,138.6,203.28,32.56
BGD,Bangladesh,2012,162884301114.117,45465099966.502,0.958355912717609,68.989,5.03934251857421,48.1109227490467,140.18,214.7,25.47
BGD,Bangladesh,2013,172679520662.469,47904139719.4337,0.938408350120779,69.487,5.11613164192944,46.2964027228174,151.16,204.69,26.32
BGD,Bangladesh,2014,183145728910.398,52625117277.0386,0.911167733810249,70.016,5.33752075651661,44.5140801968096,154.7,214.47,22.2
BGD,Bangladesh,2015,195146608978.131,56371394511.5866,0.89381937776758,70.543,5.40424038147983,42.0859963070382,136.24,200.64,36.97
BGD,Bangladesh,2016,209028320490.615,61393731835.153,0.892432416039535,71.075,5.86529831496558,31.3341501346142,128.16,220.94,30.78
BGD,Bangladesh,2017,222803809377.443,66525986070.1388,0.850917315689336,71.606,6.02233215987973,29.9997306724343,122.94,201.4,37.81
BGD,Bangladesh,2018,239111739541.452,74597518248.3962,0.820955197842845,72.122,5.95916693091491,32.5146317240884,137.15,216.91,24.98
BGD,Bangladesh,2019,257958323968.613,79730036553.6332,0.84641125179804,72.625,6.2381894055709,31.5780544912404,127.91,215.11,28.76
BGD,Bangladesh,2020,266852772253.895,82876081503.6354,0.836310836229073,71.421,5.97120729189186,26.271447376215,136.54,211.3,30.31
BGD,Bangladesh,2021,285368829855.224,89581402225.3307,0.814977993693211,71.103,5.88274868783073,27.7240047036631,141.69,227.7,28.71
BGD,Bangladesh,2022,305629528154.311,100020656738.973,1.02423384746683,74.265,5.69899955596024,33.7799672705735,135.38,229,23.44
BGD,Bangladesh,2023,323279976841.364,102232069046.377,1.22171475464107,74.672,5.66516962733289,30.9829714104596,152.45,234.78,28.26
BGD,Bangladesh,2024,336932927922.21,105571257262.842,1.21462115417186,74.93,5.90807444317003,26.7780758040478,146.38,219.17,31.03
BRA,Brazil,1960,188463840487.369,46501950059.20967,2.7328858687674975,53.162,12.5596955904002,12.6154715278744,111.81,140.43,16.1
BRA,Brazil,1961,204671730769.283,50405912072.4562,3.0171240213529402,53.594,12.9162169083743,12.8933967789278,134.61,174.19,10.07
BRA,Brazil,1962,218180065000.055,56650592289.2769,2.98413178984127,54.017,12.0964094901385,9.38485014285999,115.66,141.47,14.52
BRA,Brazil,1963,219489145390.056,54755146791.96993,2.94697800169989,54.452,12.7368474442453,17.9399844236981,137.44,165.16,11.35
BRA,Brazil,1964,226951776333.317,58434686835.95886,2.89384532588109,54.848,11.851968516625,12.2058053601836,108.54,122.07,15.42
BRA,Brazil,1965,232398618965.317,60100026528.27732,2.81797346768923,55.243,10.5456847151613,12.8920351041091,101.2,133.03,17.55
BRA,Brazil,1966,247969326435.993,60657352959.85742,2.73236317426946,55.625,10.6690658167339,12.2632941076674,108.05,131.3,16.87
BRA,Brazil,1967,258384038146.305,60825356589.2579,2.64271600538347,56.016,11.3543843508467,11.3543843508467,116.02,151.92,12.52
BRA,Brazil,1968,283705673884.643,65906652718.50625,2.56183412825181,56.47,11.1149937580771,12.5906263621837,112.9,139.82,12.24
BRA,Brazil,1969,310657712903.684,63309949707.17138,2.50796582962001,56.898,10.8982828674882,13.2759246918131,126.99,194.05,10.21
BRA,Brazil,1970,342966115045.667,78971767173.2521,2.47317174130758,57.338,11.3246354178855,14.4791733661385,108.59,168.22,14.34
BRA,Brazil,1971,381868493938.374,90118039628.5047,2.44801384438618,57.786,11.0981152345092,14.6509169793049,83.36,135.07,14
BRA,Brazil,1972,427464921460.9,104993981960.012,2.43336258601704,58.255,10.7720913280882,16.1319526216382,89.99,162.12,13.91
BRA,Brazil,1973,487176307045.494,130801297204.934,2.42103657885576,58.681,9.90642975311758,16.8561891361338,83.86,165.45,14.3
BRA,Brazil,1974,526900364407.745,152366181151.228,2.39665879234277,59.081,9.32983875373664,20.9677780688456,84.55,127.37,14.42
BRA,Brazil,1975,554123457259.344,167784425523.447,2.37884287680594,59.556,10.1851800259585,18.2343303683349,96.24,144.03,12.87
BRA,Brazil,1976,610960618053.073,168895794045.311,2.38155616304412,60.007,10.4870945451757,16.4155479824129,90.77,153.43,14.49
BRA,Brazil,1977,641107419325.026,168862344574.022,2.38655749823333,60.461,9.42630744535613,15.1552494051265,87.88,158.75,16.11
BRA,Brazil,1978,672969802143.654,174183435764.233,2.38605063277526,60.922,9.68052852137433,14.5778875985257,91.97,153.01,15.99
BRA,Brazil,1979,718459600522.734,174672506194.386,2.37626195376506,61.365,9.90043859063946,16.5668826070039,92.61,167.98,15.3
BRA,Brazil,1980,784557883770.823,203967123602.95,2.35969066147983,61.819,9.1063174474986,20.1554074919697,94.92,178.15,14.21
BRA,Brazil,1981,751214173710.567,177686826450.862,2.328674853913,62.267,9.51874160060973,19.6329239927092,106.2,174.7,12.88
BRA,Brazil,1982,757449251352.361,161665720117.097,2.27914448988333,62.708,10.3881016194293,16.4911703717319,88.97,170.85,12.51
BRA,Brazil,1983,735255988287.737,125199243933.264,2.23365283811212,63.133,10.3559481952446,21.9003525232033,96.8,198.49,14.75
BRA,Brazil,1984,774959811655.274,127798139902.494,2.18625478508242,63.553,9.19464987548048,23.8300746657723,86.78,166.91,12.09
BRA,Brazil,1985,835794156870.217,166844867425.538,2.13058251317121,63.98,10.4338900725915,20.4497665840761,89.2,145.13,15.2
BRA,Brazil,1986,898395139219.794,182751903822.908,2.0601457180807,64.389,11.1592046131695,15.8606541452464,87.24,157.19,13.51
BRA,Brazil,1987,930108487634.252,180059402894.087,1.98157140954846,64.785,12.6374579272704,16.2623973390749,95.55,201.68,12.67
BRA,Brazil,1988,929550422541.672,171177784421.795,1.91028205578332,65.161,13.4929526900474,17.7672447097778,99.06,176.25,15.23
BRA,Brazil,1989,958924215893.992,173228206714.831,1.84389971585717,65.514,15.4991373147458,14.3908776472134,82.37,150.1,16.33
BRA,Brazil,1990,917211012502.601,154337744566.702,1.78613575086263,65.862,19.2909224528275,15.1555990810218,89.53,188.23,11.62
BRA,Brazil,1991,926678369050.433,168159684659.628,1.71576956519978,66.203,17.8998440765684,16.5920777626646,101.24,174.2,14.04
BRA,Brazil,1992,921636571041.486,153740675905.513,1.66724681782032,66.539,17.0630155947621,19.2533747878959,95.09,176.9,15.04
BRA,Brazil,1993,967024315134.652,175698022805.682,1.61992855794359,66.892,17.6640230381336,19.5993205474635,93.97,187.09,13.19
BRA,Brazil,1994,1023622994691.61,198595648171.561,1.56329973533197,67.293,17.8657165129222,18.6747597961023,92.8,183.08,14.79
BRA,Brazil,1995,1066858717573.94,214668095753.707,1.53901255207011,67.701,20.9279248587451,16.9844599991956,101.27,194.36,15.11
BRA,Brazil,1996,1090424176256.21,228194805334.704,1.51410759163045,68.108,19.7508265125741,15.6355914783829,88.32000000000001,183.25,14.23
BRA,Brazil,1997,1127442397626.76,251065691519.253,1.48650426533337,68.505,19.5352948012041,16.5762092633371,99.47,199.93,15.88
BRA,Brazil,1998,1131254256718.86,248673575174.755,1.48772098102752,68.848,20.0705315840705,16.438584928207,97.91,230.66,13.04
BRA,Brazil,1999,1136547820360.71,222186798520.528,1.45652767159292,69.211,19.7826907684467,20.982166473881,97.9,189.33,15.19
BRA,Brazil,2000,1186418964121.03,245343463190.758,1.37521128317928,69.584,18.7678457433113,22.6397613589755,88.81,183.92,15.53
BRA,Brazil,2001,1202908958645.15,243722938131.51,1.30335503159977,69.98,19.3432950151268,26.936285024943,94,198.69,13.05
BRA,Brazil,2002,1239639324869.85,227211967508.187,1.24142062598122,70.396,19.8096623433068,27.6183574077173,102.31,219.82,13.95
BRA,Brazil,2003,1253781489768.13,221093896091.85,1.18021395482771,70.884,19.0774784940227,28.1403847215489,103.41,211.29,13.22
BRA,Brazil,2004,1325998860202.27,243915229223.582,1.12991417032023,71.361,18.467583921631,29.6782524803495,103.15,200.69,16
BRA,Brazil,2005,1368459094848.72,237823715688.068,1.09590612526605,71.832,18.8900014180073,27.0867952052479,111.88,216.4,16.01
BRA,Brazil,2006,1422677289673.84,257978994795.347,1.05833842529955,72.296,19.0389169434879,26.0416998879446,104.74,203.04,15.78
BRA,Brazil,2007,1509031960316.93,299037440270.078,1.01236820635667,72.73,18.9429876166654,25.2926113757805,116.54,222.56,14.66
BRA,Brazil,2008,1585904997750.07,341569495917.776,0.957984635895359,73.111,18.8393928715842,27.2575694165953,107.54,194.89,17.61
BRA,Brazil,2009,1583909738906.86,292050491424.284,0.895632239477021,73.457,19.6506384028556,22.1059756060711,89.75,202.36,17.97
BRA,Brazil,2010,1703150040806.99,376145130591.996,0.84088322514573,73.779,19.0168578361845,22.7721781132208,113.01,233.16,15.35
BRA,Brazil,2011,1770840429106.43,397694422900.885,0.81381388423754,74.047,18.6692569362796,23.9344051765103,102.03,203.93,18.4
BRA,Brazil,2012,1804861390164.77,387573460164.981,0.811598483382088,74.335,18.530103265812,25.1142736103322,111.99,219.09,13.84
BRA,Brazil,2013,1859094274383.73,410353438061.485,0.810511647523289,74.609,18.8924789945529,25.7859573281452,99.07,212.33,18.04
BRA,Brazil,2014,1868463286696.58,388161700217.504,0.806314177734439,74.823,19.1535387106968,24.685405813292,103.43,215.26,15.72
BRA,Brazil,2015,1802211999456.42,313794410670.551,0.791721773592796,75.106,19.7768199561866,26.9536259372369,115.43,238.5,13.54
BRA,Brazil,2016,1743173031878.48,270035413335.164,0.761972670496742,75.081,20.3792974269012,24.5336820770756,109.54,241.33,16.8
BRA,Brazil,2017,1766232928473.27,277021017619.654,0.72824666001736,75.383,20.1619046967128,24.3197343741684,113.22,224.5,16.34
BRA,Brazil,2018,1797736638146.82,286594581435.291,0.683439571425594,75.633,19.8950877838984,28.876203376153,102.2,210.12,16.29
BRA,Brazil,2019,1819683008336.22,290489291195.697,0.651994346081362,75.809,19.9835812871943,28.8902578697354,110.45,232.7,14.73
BRA,Brazil,2020,1760056385298.89,278467194275.418,0.579350709708032,74.506,20.1351530146558,32.3020785443492,118.21,226.08,16.79
BRA,Brazil,2021,1843880907790.44,339174613498.435,0.425360907216456,73.038,18.5475883604547,37.6563307592575,113.7,209.61,17.54
BRA,Brazil,2022,1899505159031.73,355253301356.649,0.360180890872169,74.872,18.4022127200972,38.8160659764321,111.42,210.02,17.63
BRA,Brazil,2023,1961080569227.7,326377919527.967,0.395928695574996,75.848,19.0426107944103,33.6662298301284,122.88,236.58,13.44
BRA,Brazil,2024,2028136094548.34,364056656690.877,0.405467027627251,76.023,18.7696027831201,35.5845239385389,135.74,253.49,15.64
CAN,Canada,1960,276385630513.781,85380560544.7208,1.8849699232406725,71.1331707317073,16.493891188833565,38.19105516124787,110.42,0.98,3.56
CAN,Canada,1961,285128514178.801,83876055048.7525,1.99918455690026,71.3460975609756,16.0627542530726,35.810465007449,119.61,2.4,3.41
CAN,Canada,1962,306307396491.077,84678932090.5233,1.85988823339904,71.3670731707317,15.9809779670372,35.5113198692233,118.77,0.41,3.6
CAN,Canada,1963,322533846696.257,88883279376.39119,1.86284592763531,71.3807317073171,16.0175115991736,35.3317795610907,114.94,1.25,3.61
CAN,Canada,1964,344001699477.798,91145956543.22101,1.88571494336137,71.7763414634146,16.0220845565781,37.0015575200833,112.19,1.54,3.52
CAN,Canada,1965,365732975014.496,91128396763.74489,1.81016659700882,71.8721951219512,15.9613284278992,36.8945520983079,113.81,0.7999999999999999,3.2
CAN,Canada,1966,390455390791.7,99246438025.11937,1.86281377101388,72.0043902439024,16.7908633969768,38.3052936900165,115.54,1.18,3.68
CAN,Canada,1967,402424491586.369,99785654983.79369,1.79935650480125,72.2078048780488,18.0883004029739,39.1242195642224,114.18,1.47,3.12
CAN,Canada,1968,422579012939.505,96356246693.21805,1.61340850346382,72.3534146341463,18.8494741459903,40.727384956863,115.72,0.64,3.81
CAN,Canada,1969,443991228283.505,93645811562.88016,1.35978347208384,72.5014634146341,19.4359555946181,41.8858994891117,120.75,1.22,3.35
CAN,Canada,1970,456950058304.556,76274127578.178,1.39783160033129,72.7004878048781,20.9881295150224,41.4922765180909,119.56,1.95,3.22
CAN,Canada,1971,475314173273.544,82763844096.3164,2.94819452761436,73.0292682926829,21.1149845224718,40.6869585929765,115.51,1.55,3.34
CAN,Canada,1972,501549947377.327,87721400413.105,1.16084656651465,72.9339024390244,21.0634347533532,41.8490864463021,119.2,0.8,3.09
CAN,Canada,1973,535297444515.971,98636906662.5543,1.22261658426849,73.1626829268293,20.4010517120067,44.2882822502655,112.2,0.91,3.55
CAN,Canada,1974,553271533661.592,109517352065.126,1.39602166927373,73.2375609756098,20.7555756301704,48.084501970309,117.11,0.97,3.37
CAN,Canada,1975,561821810346.389,109306989088.818,1.45942491323998,73.5217073170732,22.3317832261733,45.855654524918,119.11,2.13,3.29
CAN,Canada,1976,594909046618.083,116600744026.285,1.31580656558804,73.8560975609756,22.1715722102007,44.2653442795685,116.87,1.3,3.81
CAN,Canada,1977,615938049878.263,117014458370.847,1.17025687783266,74.2156097560976,22.6790192058225,45.7583788338602,109.28,0.73,3.43
CAN,Canada,1978,638949349984.255,117511148673.105,0.99545694441135,74.529756097561,22.1431998295265,48.844517999706,119.08,0.85,3.16
CAN,Canada,1979,662751487920.784,133696249899.778,0.989698733234704,74.8663414634146,21.4169658821367,52.2380473828747,120.5,1.17,3.38
CAN,Canada,1980,677180908099.146,129224866122.34,1.28959497847156,75.1021951219512,21.5109616586718,53.3179757243811,115.48,0.94,3.44
CAN,Canada,1981,700307077507.406,140388132696.007,1.23339725480528,75.4978048780488,21.4020056575397,52.1025741262576,115.18,1.7,3.44
CAN,Canada,1982,678134303427.615,109389457752.144,1.18962434077573,75.7251219512195,22.949345794874,46.6158827969427,117.71,0.51,3.13
CAN,Canada,1983,695509823946.992,118834839656.791,0.988487567147771,76.0604878048781,22.6673090981591,46.7088835933124,115.82,2.34,3.69
CAN,Canada,1984,736534953603.51,132631784935.018,0.944034716041094,76.3319512195122,22.0352997709887,52.4766984280909,114.33,2.24,3.53
CAN,Canada,1985,771429628794.319,144180509627.096,0.91377427539001,76.3273170731707,22.0544090619107,52.8419465348871,108.99,0.67,3.14
CAN,Canada,1986,787795360513.545,147972887259.836,0.994040150630969,76.4639024390244,22.0929305204793,53.0651501053871,116.77,1.04,3.37
CAN,Canada,1987,819874511601.366,160195193625.296,1.31816778174498,76.7787804878049,21.5055298640517,50.8663917985291,117.08,1.27,3.23
CAN,Canada,1988,856037856338.157,178173612720.096,1.29662488995999,76.8587804878049,21.1214336075955,51.3657811368429,118.74,2.96,3.7
CAN,Canada,1989,876046283888.822,187321903957.701,1.79419351491939,77.1248780487805,21.3687444068382,50.0666340073171,116.85,2.91,3.06
CAN,Canada,1990,877824201198.45,172371779647.276,1.50766067284807,77.4365853658537,22.6182277236122,49.9944644220497,108.88,1.57,3.72
CAN,Canada,1991,859468413488.409,159561500164.289,1.24276123131684,77.5934146341464,24.0167404559594,49.2234668475419,113.88,2.3600000000000003,3.54
CAN,Canada,1992,867121689041.978,154092695670.341,1.18367554138942,77.8380487804878,24.444626939630002,52.7380309449972,116.45,0.69,3.38
CAN,Canada,1993,890167242138.095,159704871516.244,1.09893087887878,77.7048780487805,23.8860993498314,58.2507961453047,118.65,0.44,3.38
CAN,Canada,1994,930171796810.659,174010201529.975,1.09525810706129,77.8717073170732,22.6779482102903,64.3915441455001,114.11,1.06,3.59
CAN,Canada,1995,955122057479.248,179428769848.417,1.03476948386834,77.9773170731707,21.6585439761622,69.0617480799547,119.92,1.94,3.41
CAN,Canada,1996,971253698681.489,180472632908.276,1.04531178311831,78.220243902439,20.7605188908557,70.2600734560392,113.89,1.28,3.78
CAN,Canada,1997,1012824977387.95,209279910550.115,0.993788591465188,78.4124390243903,19.8533457566752,74.3366100816522,121.3,1.04,3.93
CAN,Canada,1998,1052253104641.38,212632577633.109,0.829909353323744,78.6236585365854,19.8366043300703,78.0811853628611,121.41,1.89,3.26
CAN,Canada,1999,1106349473970.81,224112816182.155,0.812842623716166,78.8390243902439,19.3207377194749,80.1150293129295,113.13,0.99,4.14
CAN,Canada,2000,1163199675162.51,242773471125.633,0.931281553452429,79.1668292682927,19.1064161806335,82.7653578503214,121.34,0.6900000000000001,3.3
CAN,Canada,2001,1185010810251.65,235042899952.762,1.0861994547665,79.3980487804878,19.5093203790186,78.3442183943698,114.43,2.0500000000000003,3.55
CAN,Canada,2002,1220552310378.31,240422897059.562,1.08479328329522,79.5307317073171,19.7787192119877,75.7070320779233,116.27,2.18,3.42
CAN,Canada,2003,1242600185731.73,263201807679.51,0.899226809998674,79.7151219512195,19.8962017689692,69.8400946170607,116.51,2.36,3.8
CAN,Canada,2004,1281025904587.38,286100006149.477,0.932186964148048,79.9921951219512,19.4174844503805,70.1924199909562,114.42,0.63,3.45
CAN,Canada,2005,1322152656986.39,317992963883.035,0.94708626967041,80.1126829268293,19.0759109803014,69.7591330167357,112.14,2.1399999999999997,4.19
CAN,Canada,2006,1357030300367.79,336116071330.522,1.01355939144957,80.5436585365854,19.2487641773811,68.0521644769988,113.6,1.89,3.7
CAN,Canada,2007,1384848127424.16,346058549092.26,0.970654173316653,80.5436585365854,19.2505356033619,66.2834197482347,115.11,2.54,3.95
CAN,Canada,2008,1398632992945.77,352019934312.925,1.083871149194,80.7246341463415,19.7194394824506,67.0236083618983,113.76,1.05,3.65
CAN,Canada,2009,1357861635362.94,303337296939.839,1.14470768476526,81.0660975609756,21.9645855050549,58.4743918224897,116.52,1.01,3.16
CAN,Canada,2010,1399830508940.89,340756069792.543,1.11135202971694,81.3221951219512,21.4754574603582,60.2081215044483,118.07,0.8,3.89
CAN,Canada,2011,1443745913580.69,367927748297.525,0.97540725097113,81.4826829268293,21.1458668604215,62.4987387708328,114.3,1.15,3.95
CAN,Canada,2012,1469093201732.39,381074441830.099,1.08374652233653,81.6636585365854,21.0578451788387,62.5955489395005,115.51,1.87,3.66
CAN,Canada,2013,1503261570451.97,394934605950.081,1.05338098055318,81.7448780487805,20.7043347111761,62.2310749013405,115.96,1.51,3.58
CAN,Canada,2014,1546457292263.22,398215399314.372,1.00142284689661,81.7843902439025,20.266560128167,64.3786621564923,118,1.15,4
CAN,Canada,2015,1556508816217.14,370785201353.99,0.760300145238936,81.8258536585366,20.8778251262785,66.1649020669781,110.73,1.36,3.61
CAN,Canada,2016,1572673952924.25,353105943501.172,1.13153974027004,81.94,21.0480401948524,65.3636845215556,114.92,0.92,3.86
CAN,Canada,2017,1620386284360.03,379411561061.665,1.19543575451553,81.8078048780488,20.7033313853187,65.1010608504649,109.93,1.63,3.83
CAN,Canada,2018,1664832887873.71,388137828992.176,1.43322615679352,81.8036585365854,20.6814326967462,66.5998858508762,119.25,2.67,3.61
CAN,Canada,2019,1696605090551.84,387898124334.13,1.46171259938134,82.1585365853659,20.6634960880685,66.1714852804959,113.31,0.9,3.64
CAN,Canada,2020,1611126165625.03,353280359444.175,1.08436897113225,81.53,22.7011077555498,61.1567709632763,111.65,2.25,4.51
